Date,System Price,Total Vol,NO Buy Vol,NO Sell Vol,SE Buy Vol,SE Sell Vol,DK Buy Vol,DK Sell Vol,FI Buy Vol,FI Sell Vol,Nordic Buy Vol,Nordic Sell Vol,Baltic Buy Vol,Baltic Sell Vol,NO Prod,SE Prod,FI Prod,DK Prod,Nordic Prod,EE Prod,LV Prod,LT Prod,Baltic Prod,Total Prod,NO Hydro,SE Hydro,FI Hydro,Total Hydro,NO Consume,SE Consume,FI Consume,DK Consume,Nordic Consume,EE Consume,LV Consume,LT Consume,Baltic Consume,Total Consume,Sine Week,Sine Month,Sine Season,NO Hydro Dev,SE Hydro Dev,FI Hydro Dev,Total Hydro Dev
2016-10-14,31.44,1.0343e+06,382923,389083,374091,377665,73711.1,122745,172255,124728,1.00298e+06,1.01422e+06,77132.4,65988.1,385992,391051,190731,114253,1.08206e+06,36739,19600,2939,59278,1.14134e+06,67277.4,22030.3,3829.43,93137.1,382178,385097,245367,84569,1.09722e+06,24171,21135,30745,76051,1.17328e+06,0.617,0.5,0.707,-2312.52,-3415.61,266.715,-5461.57
2016-10-15,29.82,935569,367081,358595,331650,337244,69375.4,106998,154809,125876,922916,928714,64311.3,58565.5,349175,359595,163744,114285,986807,22922,15553,6891,45366,1.03217e+06,67013.3,21947.9,3819.29,92780.4,358420,345051,225356,74743,1.00357e+06,20695,18260,26134,65089,1.06866e+06,0.617,0.5,0.707,-2612.23,-3495.14,257.408,-5849.9
2016-10-16,30.8,934460,362901,392613,333212,331446,80345.5,67054,145724,136763,922183,927875,62503.2,56811.4,388419,345775,172076,77019,983291,23310,15841,6400,45551,1.02884e+06,66749.1,21865.4,3809.14,92423.7,350804,347901,216249,77504,992459,20136,17640,25363,63139,1.0556e+06,0.617,0.5,0.707,-2892.79,-3564.88,248.165,-6209.55
2016-10-17,32.97,1.04419e+06,376020,408959,380780,398926,85245.1,74366.7,173415,134984,1.01546e+06,1.01723e+06,74397.8,72622.6,410326,405463,190863,84962,1.09163e+06,32260,21569,8938,62767,1.15439e+06,66485,21783,3799,92067,365822,386618,236138,91023,1.07961e+06,23567,20655,29479,73701,1.15331e+06,0.568,0.5,0.707,-3171.43,-3628.09,239.595,-6559.88
2016-10-18,34.7,1.04163e+06,375471,423438,383252,395656,86189.3,72669,168406,127878,1.01332e+06,1.01964e+06,76095,69775.4,406914,397336,193444,75820,1.07352e+06,33503,20712,9332,63547,1.13706e+06,66279,21710.9,3795,91784.9,359870,381460,234223,93430,1.06899e+06,23891,20776,29789,74456,1.14344e+06,0.568,0.5,0.707,-3401.62,-3682.73,236.142,-6848.2
2016-10-19,35.58,1.03853e+06,368940,415717,382101,393165,86120.1,82803.9,170878,125937,1.00804e+06,1.01762e+06,77914.9,68441.9,393549,388868,195444,78559,1.05643e+06,31329,20534,7581,59444,1.11587e+06,66073,21638.7,3791,91502.7,355211,376359,238229,92360,1.06217e+06,24110,21003,29764,74877,1.13705e+06,0.568,0.5,0.707,-3631.81,-3737.38,232.692,-7136.43
2016-10-20,36.87,1.04904e+06,378425,424349,383338,397299,89653.6,79395.7,171245,126992,1.02266e+06,1.02804e+06,79572.9,74224,408456,401398,195914,87206,1.09297e+06,30894,25272,8246,64412,1.15738e+06,65867,21566.6,3787,91220.6,364864,380442,241491,89343,1.07614e+06,24364,21211,29699,75274,1.15142e+06,0.568,0.5,0.707,-3852.43,-3787.74,229.358,-7410.93
2016-10-21,35.24,1.03719e+06,381866,416091,372031,387236,83330.3,86910.2,170817,128263,1.00804e+06,1.0185e+06,78944.5,68489.1,410948,406450,196478,101973,1.11585e+06,31633,19534,10221,61388,1.17724e+06,65661,21494.4,3783,90938.4,371255,378179,244433,87940,1.08181e+06,24757,21135,29852,75744,1.15755e+06,0.568,0.5,0.707,-4083.33,-3845.21,222.762,-7705.83
2016-10-22,34.2,976092,381963,407741,344622,343039,76695.5,76681.3,157148,142284,960428,969745,66674.7,57357.5,401360,375764,184249,93893,1.05528e+06,21923,14819,7843,44585,1.09986e+06,65455,21422.3,3779,90656.3,360796,360443,231991,78998,1.03223e+06,21835,18818,26376,67029,1.09926e+06,0.568,0.5,0.707,-4274.76,-3890.45,217.952,-7947.32
2016-10-23,34.23,950906,369084,405417,338641,326353,79291,66759.1,152972,146525,939988,945054,63227.8,58171.7,400186,344888,188941,73352,1.00738e+06,22823,15159,4354,42336,1.04971e+06,65249,21350.1,3775,90374.1,362628,362513,223990,79407,1.02854e+06,20636,18245,25537,64418,1.09296e+06,0.568,0.5,0.707,-4438.14,-3930.81,213.855,-8155.08
2016-10-24,38.17,1.07698e+06,395555,445054,398225,398134,100244,75670.1,169957,138703,1.06398e+06,1.05756e+06,76181.9,82601.7,445377,408619,203269,76592,1.13386e+06,37276,26451,9382,73109,1.20697e+06,65043,21278,3771,90092,383584,402180,242551,93908,1.12145e+06,24021,21290,30067,75378,1.19682e+06,0.517,0.5,0.707,-4588.76,-3969.26,210.905,-8347.1
2016-10-25,40.99,1.09961e+06,400593,461385,405466,402132,110148,73232.9,170562,139731,1.08677e+06,1.07648e+06,75173.2,85487.1,462377,404816,205135,79900,1.15224e+06,38800,27923,6350,73073,1.22531e+06,64818.4,21193.9,3763.14,89775.4,386297,411157,243614,96759,1.13722e+06,25043,21826,30665,77534,1.21476e+06,0.517,0.5,0.707,-4754.85,-4017.71,204.737,-8567.87
2016-10-26,40.05,1.08921e+06,390063,457424,413177,398507,93807.9,78215.6,175286,133068,1.07233e+06,1.06721e+06,80272.1,85394.5,455499,402849,199034,89535,1.14692e+06,41709,26290,5371,73370,1.22029e+06,64593.9,21109.7,3755.29,89458.9,383776,410335,249265,95995,1.13938e+06,25075,21670,30524,77269,1.21665e+06,0.517,0.5,0.707,-4920.95,-4066.17,198.575,-8788.53
2016-10-27,37.04,1.04297e+06,380493,419347,385268,391040,88399,91114.2,172906,129617,1.02707e+06,1.03112e+06,79231.8,75179.9,412176,403201,194359,92799,1.10254e+06,41499,17569,5689,64757,1.16729e+06,64369.3,21025.6,3747.43,89142.3,365180,389752,245106,92662,1.09271e+06,24363,21301,30137,75801,1.16851e+06,0.517,0.5,0.707,-5095.02,-4126.79,192.643,-9029.13
2016-10-28,33.65,990518,371191,359819,351166,375852,81394.5,122389,169911,119565,973662,977625,75888.1,72025,352031,403058,177029,130674,1.06279e+06,37670,13679,10694,62043,1.12483e+06,64144.7,20941.4,3739.57,88825.7,362022,371155,236620,86139,1.05594e+06,23902,20914,29760,74576,1.13052e+06,0.517,0.5,0.707,-5197.1,-4174,186,-9185.03
2016-10-29,32.66,911537,356157,323983,321283,341238,74465.8,106249,157694,135689,909600,907158,64155.5,66656.4,319349,377709,173054,112550,982669,26312,16284,8611,51207,1.03388e+06,63920.1,20857.3,3731.71,88509.1,352849,351925,226444,75141,1.00637e+06,20742,17984,25422,64148,1.07051e+06,0.517,0.5,0.707,-5269.12,-4209.49,180.543,-9298.15
2016-10-30,35.77,976988,376465,399616,354408,350745,83867.4,66888,159564,150661,974304,967910,63804.6,70254.7,386115,367483,188296,64070,1.00597e+06,26572,18071,7119,51762,1.05773e+06,63695.6,20773.1,3723.86,88192.6,368317,367756,230247,81904,1.04824e+06,21289,18229,25647,65165,1.1134e+06,0.517,0.5,0.707,-5354.86,-4245,174.147,-9425.7
2016-10-31,41.01,1.08412e+06,394142,467422,411790,390152,92365.8,73896.3,174383,136920,1.07268e+06,1.06839e+06,73022.2,77323.2,458614,383326,200344,66866,1.10916e+06,32819,26990,5735,65544,1.1747e+06,63471,20689,3716,87876,372921,404948,245740,94622,1.11824e+06,24387,20960,28031,73378,1.19161e+06,0.465,0.5,0.707,-5419.34,-4275.98,164.618,-9530.65
2016-11-01,36.29,1.03351e+06,392791,410443,378489,378465,77556.3,109370,179060,122703,1.0279e+06,1.02098e+06,70827.1,77748.1,410963,398246,189672,112634,1.11152e+06,35321,21834,6490,63645,1.17516e+06,63083,20550,3701.57,87334.6,382704,404795,252961,90306,1.13077e+06,25336,22029,24911,72276,1.20305e+06,0.465,0.259,0.707,-5620,-4352.67,149.62,-9823.1
2016-11-02,37.36,1.07078e+06,406502,433406,394570,395406,84001.8,99909.9,181434,127952,1.06651e+06,1.05667e+06,75932.8,85836.3,430214,428645,200607,105415,1.16489e+06,35191,22991,10730,68912,1.2338e+06,62695,20411,3687.14,86793.1,399617,435800,257875,94838,1.18814e+06,26363,22105,29724,78192,1.26633e+06,0.465,0.259,0.707,-5820.67,-4429.36,134.615,-10115.5
2016-11-03,41.72,1.13398e+06,420235,477902,424081,407013,94732.6,75342.2,184258,145775,1.12331e+06,1.10603e+06,77574.9,94865.1,484133,420206,211978,78769,1.19509e+06,32254,30961,14529,77744,1.27284e+06,62307,20272,3672.71,86251.7,422774,441365,259402,99220,1.22277e+06,26728,22069,30735,79532,1.3023e+06,0.465,0.259,0.707,-6037.26,-4498.12,118.33,-10417.1
2016-11-04,40.07,1.13845e+06,421331,470704,427670,403578,86660.6,84214.8,186713,165804,1.12237e+06,1.1243e+06,83271.5,81486.5,475889,416915,214334,86060,1.1932e+06,32601,24295,7854,64750,1.25795e+06,61919,20133,3658.29,85710.3,425595,440933,262727,95971,1.22523e+06,26663,21799,30588,79050,1.30428e+06,0.465,0.259,0.707,-6242.83,-4563.1,101.837,-10703.9
2016-11-05,38.47,1.03569e+06,412303,429005,361195,358524,78822.9,77212,179520,161014,1.03184e+06,1.02576e+06,69389.6,75487.6,423650,389547,207446,87398,1.10804e+06,24688,22926,9763,57377,1.16542e+06,61531,19994,3643.86,85168.9,407357,399887,253844,84624,1.14572e+06,23654,19685,27124,70463,1.21619e+06,0.465,0.259,0.707,-6452.55,-4634.1,83.312,-11003.3
2016-11-06,36.93,1.02412e+06,416775,386177,364145,366829,65617.1,104863,171792,155220,1.01833e+06,1.01309e+06,67452.3,72857.4,383604,403148,212556,119159,1.11847e+06,27714,23194,7257,58165,1.17664e+06,61143,19855,3629.43,84627.4,415547,415519,256136,81700,1.16891e+06,23935,19761,26564,70260,1.23917e+06,0.465,0.259,0.707,-6685.05,-4716.64,64.43,-11337.3
2016-11-07,42.59,1.17551e+06,457644,471636,433870,430688,87415.4,99297.1,192836,155721,1.17177e+06,1.15734e+06,80552.7,95118.2,479587,473574,235141,109346,1.29765e+06,39635,33287,11564,84486,1.38214e+06,60755,19716,3615,84086,467350,485988,278957,99969,1.33226e+06,27667,22716,31299,81682,1.41394e+06,0.41,0.259,0.707,-6906.91,-4793.1,46.213,-11653.9
2016-11-08,47.8,1.21708e+06,464452,508967,449409,438864,102902,83721.9,197206,163393,1.21397e+06,1.19495e+06,81487,100589,519041,463456,238279,89583,1.31037e+06,39222,33248,14480,86950,1.39732e+06,60586.7,19669.4,3611.57,83867.7,480466,482725,276795,105178,1.34517e+06,27550,23013,30491,81054,1.42622e+06,0.41,0.259,0.707,-6945.67,-4792.52,37.167,-11701
2016-11-09,46.65,1.21629e+06,467892,504018,453260,443471,94707.1,86407,198273,164310,1.21413e+06,1.19821e+06,85425.8,101496,509806,460060,231219,93678,1.29478e+06,39082,32171,16051,87304,1.38208e+06,60418.4,19622.9,3608.14,83649.4,474625,487636,272932,105224,1.34042e+06,27560,23018,31524,82102,1.42252e+06,0.41,0.259,0.707,-6984.43,-4791.95,28.117,-11748.3
2016-11-10,47.03,1.22261e+06,466152,500727,457626,448133,99341.3,93450.8,197807,161570,1.22093e+06,1.20388e+06,83601.5,100787,510508,451498,219486,86421,1.26792e+06,40046,33352,14087,87485,1.3554e+06,60250.1,19576.3,3604.71,83431.1,471276,474571,274351,105891,1.3261e+06,27825,23059,31537,82421,1.40852e+06,0.41,0.259,0.707,-6978.24,-4781.23,19.878,-11739.6
2016-11-11,45.85,1.22065e+06,463198,511102,454616,439914,98505.1,89950.1,199508,159134,1.21583e+06,1.2001e+06,82420.9,98309.1,521562,442420,222477,88124,1.27459e+06,37789,34584,13166,85539,1.36013e+06,60081.9,19529.7,3601.29,83212.9,469368,470993,279178,101778,1.32132e+06,27534,22927,31394,81855,1.40318e+06,0.41,0.259,0.707,-6947.16,-4759.1,14.478,-11691.8
2016-11-12,39.94,1.11449e+06,425370,449623,416170,400969,76845.5,87265.4,184756,160621,1.10314e+06,1.09848e+06,75772.9,80548,465444,407714,205464,92749,1.17137e+06,32646,22731,9288,64665,1.23603e+06,59913.6,19483.1,3597.86,82994.6,436262,434499,262651,89448,1.22287e+06,24267,20171,28144,72582,1.29545e+06,0.41,0.259,0.707,-6926.64,-4741.67,8.955,-11659.3
2016-11-13,38.83,1.07343e+06,410945,413455,405243,383266,74453.7,103790,177133,154314,1.06777e+06,1.05482e+06,70620.1,83569.4,413449,379339,194817,96017,1.08363e+06,34689,22098,10377,67164,1.1508e+06,59745.3,19436.6,3594.43,82776.3,400395,421013,249464,87269,1.15815e+06,23542,19153,27048,69743,1.2279e+06,0.41,0.259,0.707,-6842.57,-4700.79,6.287,-11537
2016-11-14,39.87,1.15216e+06,424097,438138,434885,431995,86023.8,113851,195211,143845,1.14022e+06,1.12783e+06,83650.5,96105.6,431298,442847,210045,118657,1.20285e+06,40564,29656,14772,84992,1.28784e+06,59577,19390,3591,82558,413656,454338,268839,100426,1.23727e+06,27135,22226,30962,80323,1.31759e+06,0.355,0.259,0.707,-6765.88,-4658.66,4.835,-11419.6
2016-11-15,38.89,1.11218e+06,416759,433510,412445,412135,83262,105380,191434,141732,1.1039e+06,1.09276e+06,80118.6,91400,428290,423793,213746,108248,1.17408e+06,40623,25861,14520,81004,1.25508e+06,59444.4,19360,3599.43,82403.9,398959,436560,265843,99196,1.20057e+06,27207,22658,31428,81293,1.28186e+06,0.355,0.259,0.707,-6659.43,-4602.74,13.263,-11248.9
2016-11-16,39.29,1.11512e+06,411927,439561,420245,411290,85779.7,101057,188218,139374,1.10617e+06,1.09128e+06,80042.2,95011.7,435912,427347,198618,100972,1.16286e+06,38761,28613,15043,82417,1.24528e+06,59311.9,19330,3607.86,82249.7,405540,434391,257973,98604,1.19651e+06,26863,22689,31784,81336,1.27785e+06,0.355,0.259,0.707,-6552.97,-4546.81,21.693,-11078.1
2016-11-17,37.3,1.10844e+06,423120,415946,401114,410064,83820.5,122106,184158,141471,1.09221e+06,1.08959e+06,78729.1,81447.2,414501,439972,199930,105535,1.15994e+06,33840,23711,15502,73053,1.233e+06,59179.3,19300,3616.29,82095.6,414668,427622,250634,97907,1.19084e+06,26284,22067,31159,79510,1.27035e+06,0.355,0.259,0.707,-6459.07,-4493.12,29.812,-10922.4
2016-11-18,36.05,1.09104e+06,428043,402644,388031,402424,80452.3,136241,188040,137306,1.08457e+06,1.07861e+06,73534.3,79562.5,402482,426666,198190,119476,1.14682e+06,33073,22272,16406,71751,1.21857e+06,59046.7,19270,3624.71,81941.4,418392,418899,252164,95514,1.18498e+06,25853,18819,29951,74623,1.2596e+06,0.355,0.259,0.707,-6366.22,-4441.62,38.663,-10769.2
2016-11-19,34.97,1.01892e+06,411569,383631,362362,358869,69821.1,119238,167093,154536,1.01085e+06,1.01627e+06,69609.7,64251.8,377798,391848,194719,107687,1.07205e+06,23527,21493,5957,50977,1.12303e+06,58914.1,19240,3633.14,81787.3,400771,392283,233025,85202,1.11129e+06,22106,18513,26849,67468,1.17876e+06,0.355,0.259,0.707,-6264.93,-4384.5,47.545,-10601.9
2016-11-20,34.31,1.00864e+06,406555,367390,365715,352721,66679.4,133396,164150,149725,1.0031e+06,1.00323e+06,64642,64730.1,356037,373175,183265,107775,1.02025e+06,22648,21744,7085,51477,1.07173e+06,58781.6,19210,3641.57,81633.1,401553,386093,226064,83465,1.09718e+06,22144,18727,25805,66676,1.16386e+06,0.355,0.259,0.707,-6173.5,-4323.72,55.405,-10441.8
2016-11-21,37.44,1.09268e+06,432165,438151,391661,410865,86652.8,98830.6,177878,134856,1.08836e+06,1.0827e+06,75224.4,80972,430066,436178,192321,92728,1.15129e+06,37245,22554,13690,73489,1.22478e+06,58649,19180,3650,81479,426939,415229,237839,97533,1.17754e+06,25105,22045,29703,76853,1.25439e+06,0.298,0.259,0.707,-6056.62,-4260.57,63.332,-10253.8
2016-11-22,38.2,1.10364e+06,426142,446122,406114,416378,86762.8,87984,177190,132829,1.09621e+06,1.08331e+06,76497.3,89506,428306,420580,190498,91063,1.13045e+06,36421,25571,16920,78912,1.20936e+06,58397.9,19110.6,3649.86,81158.3,419053,403116,238356,96941,1.15747e+06,25838,22555,30821,79214,1.23668e+06,0.298,0.259,0.707,-6038.55,-4230.28,64.122,-10204.7
2016-11-23,38.36,1.09696e+06,418050,453597,406695,417401,87189.1,74790.8,173229,136560,1.08516e+06,1.08235e+06,81915.2,84728.7,437522,433182,197231,84926,1.15286e+06,40807,28499,5880,75186,1.22805e+06,58146.7,19041.1,3649.71,80837.6,403273,404991,240868,96845,1.14598e+06,26267,22761,31437,80465,1.22644e+06,0.298,0.259,0.707,-6020.48,-4200,64.9,-10155.5
2016-11-24,38,1.13163e+06,428733,460355,419985,435442,95948.7,81255.9,178021,139050,1.12269e+06,1.1161e+06,81531.6,88173.7,456189,458025,200853,73301,1.18838e+06,44261,28263,6612,79136,1.26752e+06,57895.6,18971.7,3649.57,80516.9,421824,434709,248614,98171,1.20333e+06,26061,22303,31267,79631,1.28296e+06,0.298,0.259,0.707,-6037.36,-4175.96,64.262,-10149
2016-11-25,36.96,1.13677e+06,417274,469845,422510,436496,98568.3,75701.1,184508,138990,1.12286e+06,1.12103e+06,83499.2,85382.6,464993,462479,200759,77236,1.20548e+06,40533,28974,7426,76933,1.28241e+06,57644.4,18902.3,3649.43,80196.1,406954,438091,259363,93726,1.19814e+06,26356,21925,30750,79031,1.27717e+06,0.298,0.259,0.707,-6050.55,-4152.43,63.453,-10139.5
2016-11-26,32.53,1.01137e+06,399764,359594,355763,375490,80978.4,112142,172468,159516,1.00897e+06,1.00674e+06,74046.3,76277.8,358043,418023,188364,117596,1.08203e+06,27501,23176,10712,61389,1.14342e+06,57393.3,18832.9,3649.29,79875.4,380225,383556,240295,78698,1.08279e+06,22587,19332,26687,68606,1.15139e+06,0.298,0.259,0.707,-6089.26,-4134.95,62.933,-10161.3
2016-11-27,32.52,1.01911e+06,410751,359729,362089,374100,73985.8,109940,171745,164588,1.01857e+06,1.00836e+06,70738.9,80999.1,357479,415994,202659,103502,1.07963e+06,29112,25318,7019,61449,1.14108e+06,57142.1,18763.4,3649.14,79554.7,396318,409924,243655,79182,1.12909e+06,22782,18888,26214,67884,1.19697e+06,0.298,0.259,0.707,-6131.98,-4124.78,61.927,-10194.9
2016-11-28,39.08,1.20954e+06,454321,481746,445247,449308,106720,98297.7,199069,158940,1.20536e+06,1.18829e+06,77701.5,94876.9,471780,473524,222167,91063,1.25854e+06,41878,31587,10074,83539,1.34208e+06,56891,18694,3649,79234,446614,470575,269750,100777,1.28772e+06,27174,22271,31221,80666,1.36839e+06,0.239,0.259,0.707,-6217,-4119.6,60.642,-10276
2016-11-29,36.95,1.19405e+06,442960,468415,440756,446751,99684.8,104861,198946,148694,1.18235e+06,1.16872e+06,82429.8,96055.8,467377,472459,217665,116334,1.27384e+06,43120,35960,6755,85835,1.35967e+06,56856.4,18660.4,3644,79160.9,443307,448580,275972,100370,1.26798e+06,27798,22966,32611,83375,1.35135e+06,0.239,0.259,0.707,-6121.55,-4084.52,55.31,-10150.7
2016-11-30,34.52,1.14446e+06,439016,413000,417680,440916,89035.2,124947,188168,147284,1.1339e+06,1.12615e+06,82991.3,90754.1,416168,475611,209252,125593,1.184e+06,42168,31625,8776,82569,1.26657e+06,56821.9,18626.9,3639,79087.7,441857,446207,259116,99306,1.24651e+06,27284,23037,31842,82163,1.32867e+06,0.239,0.259,0.707,-6026.09,-4049.45,49.975,-10025.6
2016-12-01,34.08,1.1731e+06,443292,414488,433795,437349,82072,150918,192504,151230,1.15166e+06,1.15399e+06,81303.4,79042.4,411910,459268,205931,132962,1.21007e+06,38844,25285,5076,69205,1.27928e+06,56787.3,18593.3,3634,79014.6,438223,450731,260310,98146,1.24742e+06,26897,22709,31604,81210,1.32863e+06,0.239,0,0,-5916.38,-4008.21,44.715,-9879.87
2016-12-02,35.65,1.18252e+06,450918,471397,433027,444016,100711,96107,189597,161550,1.17425e+06,1.17307e+06,80964,82173.8,470336,477534,223532,93049,1.26445e+06,37724,27086,5106,69916,1.33437e+06,56752.7,18559.7,3629,78941.4,443557,461226,268908,96785,1.27048e+06,27354,23010,32334,82698,1.35318e+06,0.239,0,0,-5810.96,-3966.22,38.998,-9738.18
2016-12-03,35.9,1.15525e+06,433277,487355,430532,401068,99845.8,70519.7,188050,182306,1.1517e+06,1.14125e+06,74059.4,84521.5,486252,424104,218657,80278,1.16222e+06,32643,27496,5332,65267,1.22748e+06,56718.1,18526.1,3624,78868.3,431512,449463,263235,86790,1.23101e+06,24846,20560,28444,73850,1.30486e+06,0.239,0,0,-5698.69,-3921.36,33.523,-9586.52
2016-12-04,34.31,1.12339e+06,424135,471870,408255,389580,93437.2,80543.1,187714,170799,1.11354e+06,1.11279e+06,70091.7,70840.5,470054,409856,213043,88786,1.18175e+06,31746,23347,6502,61595,1.24335e+06,56683.6,18492.6,3619,78795.1,412426,427305,265560,83005,1.18831e+06,24543,20090,27475,72108,1.26042e+06,0.239,0,0,-5556.48,-3865.36,29.692,-9392.18
2016-12-05,34.91,1.16859e+06,438842,468210,427106,438470,105045,92481.7,188231,155452,1.15922e+06,1.15461e+06,80292.4,84902.9,458565,472499,211900,103960,1.20383e+06,41406,23462,10083,72538,1.27636e+06,56649,18459,3614,78722,420212,446623,261837,96464,1.18162e+06,26703,22748,31260,78362,1.25998e+06,0.18,0,0,-5364.74,-3798.62,26.477,-9136.88
2016-12-06,41.9,1.24512e+06,450043,509263,468109,460053,122990,81306.5,188649,171556,1.22979e+06,1.22218e+06,82179,89859,507687,482790,234828,86747,1.26352e+06,38669,32325,8244,79238,1.34276e+06,56335.9,18357.6,3600,78293.4,446769,480319,269362,101390,1.24801e+06,28295,23050,32070,83415,1.33142e+06,0.18,0,0,-5405.14,-3788.43,15.762,-9177.83
2016-12-07,33.46,1.17933e+06,435553,470654,445617,436019,92148.9,100215,194841,161449,1.16816e+06,1.16834e+06,86039.5,85872,471338,473369,216780,106287,1.22544e+06,38764,25532,11862,76158,1.3016e+06,56022.7,18256.1,3586,77864.9,431296,468626,268725,99522,1.22298e+06,27998,23124,32395,83517,1.3065e+06,0.18,0,0,-5445.55,-3778.24,5.047,-9218.72
2016-12-08,30.85,1.1244e+06,425352,441110,407488,406879,85739.8,105756,190062,149299,1.10864e+06,1.10304e+06,81891.5,87494.5,432363,430423,197511,110514,1.17082e+06,35004,21428,18407,74839,1.24566e+06,55709.6,18154.7,3572,77436.3,403615,421202,257192,96755,1.17877e+06,27024,22708,31657,81389,1.26016e+06,0.18,0,0,-5481.03,-3767.74,-5.618,-9254.37
